v,x_minus,x_plus
0.30830550918196997,-0.6813775088886903,0.5630881974209061
0.3095826377295493,-0.684797204850909,0.5650135777351017
0.3108597662771285,-0.6882253604622371,0.566934500643265
0.31213689482470786,-0.6916620351739828,0.5688509586707734
0.3134140233722872,-0.6951072888317464,0.5707629444441936
0.3146911519198665,-0.6985611816793306,0.5726704506911351
0.31596828046744574,-0.7020237743626887,0.5745734702400984
0.31724540901502507,-0.7054951279339206,0.5764719960203205
0.3185225375626044,-0.7089753038553062,0.5783660210616152
0.3197996661101836,-0.7124643640033883,0.5802555384942103
0.32107679465776295,-0.7159623706730988,0.5821405415485829
0.3223539232053423,-0.7194693865819274,0.584021023555287
0.3236310517529216,-0.7229854748741402,0.5858969779447812
0.32490818030050084,-0.7265106991250425,0.5877683982472508
0.32618530884808017,-0.73004512334529,0.5896352780924268
0.3274624373956595,-0.7335888119852461,0.591497611209401
0.3287395659432387,-0.7371418299393893,0.5933553914264383
0.33001669449081805,-0.7407042425507699,0.5952086126707848
0.3312938230383974,-0.7442761156155147,0.597057268968472
0.3325709515859766,-0.7478575153873824,0.5989013544441188
0.33384808013355594,-0.7514485085823742,0.6007408633207293
0.33512520868113527,-0.7550491623833891,0.6025757899194869
0.3364023372287146,-0.7586595444449377,0.6044061286595456
0.3376794657762938,-0.7622797228979062,0.6062318740578174
0.33895659432387315,-0.7659097663543774,0.608053020728758
0.3402337228714525,-0.7695497439125007,0.6098695633841461
0.3415108514190317,-0.7731997251614247,0.6116814968328623
0.34278797996661103,-0.7768597801862808,0.6134888159806644
0.34406510851419037,-0.7805299795732259,0.6152915158299571
0.3453422370617697,-0.7842103944145425,0.6170895914795623
0.3466193656093489,-0.7879010963137975,0.6188830381244829
0.34789649415692825,-0.7916021573910612,0.6206718510556657
0.3491736227045076,-0.7953136502881845,0.62245602565976
0.3504507512520868,-0.7990356481741382,0.6242355574188739
0.35172787979966613,-0.802768224750417,0.6260104419103274
0.35300500834724546,-0.8065114542565001,0.627780674806402
0.3542821368948248,-0.8102654114753816,0.6295462518740881
